"id","bizparcategory","createdby","createddate","modifiedby","modifieddate","bizparkey","bizparstatus","bizparvalue"
2164,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:05:55,,,PAYTPLSEG-04-COM-25,ACTIVE,BPS ArthaGuna(D)
2165,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:03,,,PAYTPLSEG-04-COM-26,ACTIVE,BPS KPR(D)
2166,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:12,,,PAYTPLSEG-04-COM-27,ACTIVE,BPS KPM(D)
2167,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:21,,,PAYTPLSEG-04-COM-28,ACTIVE,PPS ArtGuna2(D)
2168,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:32,,,PAYTPLSEG-04-COM-29,ACTIVE,PPS KPR2(D)
2169,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:41,,,PAYTPLSEG-04-COM-30,ACTIVE,PPS KPM2(D)
2170,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:50,,,PAYTPLSEG-04-COM-31,ACTIVE,BPS ArtGuna2(D)
2171,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:06:59,,,PAYTPLSEG-04-COM-32,ACTIVE,BPS KPR2(D)
2172,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-11 04:07:07,,,PAYTPLSEG-04-COM-33,ACTIVE,BPS KPM2(D)
2174,DOCUMENT_TYPE,SYSTEM,2019-06-26 16:42:08,SYSTEM,2019-06-26 16:42:08,DOCTYP-017,ACTIVE,KPK REQUIREMENT
2175,DOCUMENT_TYPE,SYSTEM,2019-06-26 16:42:08,SYSTEM,2019-06-26 16:42:08,DOCTYP-018,ACTIVE,PK REQUIREMENT
2177,CORPORATE_POLICY_TYPE,SYSTEM,2020-02-11 10:50:41,,,POLICYTYP-007,ACTIVE,Payroll Range THR Date
2178,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-03-COM-44,ACTIVE,THR
2179,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-03-COM-45,ACTIVE,BONUS
2180,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-03-COM-46,ACTIVE,PESANGON
2181,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-03-COM-47,ACTIVE,TUNJANGAN PAJAK
2183,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-03-COM-48,ACTIVE,tunjangan pajak pesangon
2182,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-04-COM-35,ACTIVE,PAJAK
2184,PAYROLL_TPL_COMPONENT,EMP-205,2020-02-14 17:40:28,EMP-205,,PAYTPLSEG-04-COM-36,ACTIVE,pajak pesangon
2947,PAYROLL_TPL_COMPONENT,SYSTEM,2020-02-20 07:24:35,,,PAYTPLSEG-04-COM-37,ACTIVE,Medical
2948,DOCUMENT_TYPE,SYSTEM,2020-02-21 08:03:10,,,DOCTYP-019,ACTIVE,EMPLOYEE SIGN TO BE DOCUMENT
2951,MOVEMENT_TYPE,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-004,ACTIVE,PROMOSI
2952,MOVEMENT_TYPE,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-005,ACTIVE,DEMOSI
2953,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-004-MOVCAT-001,ACTIVE,PENGANGKATAN KARYAWAN TETAP
2954,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-004-MOVCAT-002,ACTIVE,KENAIKAN GRADE TANPA SALARY
2955,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-004-MOVCAT-003,ACTIVE,KENAIKAN SALARY TANPA GRADE
2956,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-004-MOVCAT-004,ACTIVE,KENAIKAN SALARY & GRADE
2957,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-004-MOVCAT-005,ACTIVE,KENAIKAN POSISI
2958,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-005-MOVCAT-001,ACTIVE,PENURUNAN GRADE
2959,MOVEMENT_CATEGORY,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-005-MOVCAT-002,ACTIVE,PENURUNAN POSISI
2960,MOVEMENT_TYPE,EMP-205,2020-02-24 10:00:54,EMP-205,,MOVTYP-006,ACTIVE,ROTASI
2961,CLOTH_SIZE,EMP-205,2020-02-24 09:22:35,EMP-205,,CLOTYP-006,ACTIVE,XXXL
2962,CLOTH_SIZE,EMP-205,2020-02-24 09:22:35,EMP-205,,CLOTYP-007,ACTIVE,XXXXL
2963,CLOTH_SIZE,EMP-205,2020-02-24 09:22:35,EMP-205,,CLOTYP-008,ACTIVE,XXXXXL
2967,MOVEMENT_TYPE,SYSTEM,2020-02-24 08:55:24,,,MOVTYP-007,ACTIVE,PEMBATALAN
2969,CORPORATE_TYPE,EMP-205,2020-02-25 13:11:26,EMP-205,,CORPTYPE-KC,ACTIVE,KCI
2970,CORPORATE_TYPE,EMP-205,2020-02-25 13:11:26,EMP-205,,CORPTYPE-KCP,ACTIVE,KCP
2999,CORPORATE_GRADE,EMP-205,2020-03-12 02:14:57,EMP-205,,GRADE-014,ACTIVE,"0"
3001,CORPORATE_TYPE,"362DB28C",2020-03-12 03:34:27,"362DB28C",,CORPTYPE-KK,ACTIVE,KK
3006,LOAN_CATEGORY,EMP-205,2020-03-13 11:52:43,EMP-205,,LOANCAT-003,ACTIVE,OTHER
467,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:26:50,SYSTEM,2020-03-13 17:38:31,TERTYP-001-TERCAT-001,INACTIVE,PENSIUN
479,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:30:55,SYSTEM,2020-03-13 17:38:43,TERTYP-002-TERCAT-001,INACTIVE,RESIGN
2976,PAYMENT_SHARE_METHOD,SYSTEM,2020-03-05 07:19:01,,,PAYSMT-001,ACTIVE,VALUE
2977,PAYMENT_SHARE_METHOD,SYSTEM,2020-03-05 07:19:18,,,PAYSMT-002,ACTIVE,PERCENTAGE
2978,LOAN_CATEGORY,EMP-205,2020-03-05 07:18:26,EMP-205,,LOANCAT-001,ACTIVE,MOBIL
2979,SOURCE_TYPE_ATTENDANCE,SYSTEM,2020-03-10 07:09:58,,,RCTYPE-001,ACTIVE,WEB
2980,SOURCE_TYPE_ATTENDANCE,SYSTEM,2020-03-10 07:10:08,EMP-205,2020-03-11 11:27:54,RCTYPE-002,ACTIVE,MOBILE
2981,TAX_TYPE,SYSTEM,2020-03-11 03:22:20,EMP-205,2020-03-11 11:28:03,TAXTYP-005,ACTIVE,SEVERANCE TAX
472,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:28:34,,,TERTYP-001-TERCAT-006,INACTIVE,ALASAN LAIN
470,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:27:52,,,TERTYP-001-TERCAT-004,INACTIVE,HILANG
471,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:28:20,,,TERTYP-001-TERCAT-005,INACTIVE,MENDERITA CACAT/ALASAN KESEHATAN
469,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:27:38,,,TERTYP-001-TERCAT-003,INACTIVE,MENINGGAL DUNIA
468,TERMINATION_CATEGORY,SYSTEM,2019-09-03 10:27:04,,,TERTYP-001-TERCAT-002,INACTIVE,PERMINTAAN SENDIRI
2966,TERMINATION_TYPE,SYSTEM,2020-02-24 08:46:36,,,TERTYP-005,INACTIVE,PEMUTUSAN KONTRAK
3007,EMPLOYEE_STATUS,EMP-205,2020-03-14 23:06:51,EMP-205,2020-03-15 06:58:53,EMPSTA100,INACTIVE,ACTIVEINACTIVEINACTIVE
2965,TERMINATION_TYPE,SYSTEM,2020-02-24 08:39:29,,,TERTYP-004,INACTIVE,RESIGN
2995,TAX_TYPE,SYSTEM,2020-03-12 03:27:23,,,TAXTYP-006,ACTIVE,INSURANCE
2996,TAX_TYPE,SYSTEM,2020-03-12 03:27:46,,,TAXTYP-007,ACTIVE,PTKP Lain-lain
3004,TERMINATION_CATEGORY,EMP-205,2020-03-13 10:42:37,SYSTEM,2020-03-13 17:47:35,TERCAT-003,INACTIVE,PEMUTUSAN KONTRAK KERJA
3002,TERMINATION_CATEGORY,EMP-205,2020-03-13 10:22:02,SYSTEM,2020-03-13 17:47:37,TERCAT-001,INACTIVE,PENSIUN
3003,TERMINATION_CATEGORY,EMP-205,2020-03-13 10:22:02,SYSTEM,2020-03-13 17:47:39,TERCAT-002,INACTIVE,RESIGN
2964,TERMINATION_TYPE,SYSTEM,2020-02-24 08:39:18,,,TERTYP-003,ACTIVE,PEMUTUSAN KONTRAK KERJA
466,TERMINATION_TYPE,SYSTEM,2019-09-03 10:24:26,SYSTEM,2020-03-13 17:38:57,TERTYP-002,ACTIVE,RESIGN
465,TERMINATION_TYPE,SYSTEM,2019-09-03 10:24:12,,,TERTYP-001,ACTIVE,PENSIUN
3005,LOAN_CATEGORY,EMP-205,2020-03-13 11:52:43,EMP-205,,LOANCAT-002,ACTIVE,HOUSE
3011,CATEGORY_EMPLOYEE_STATUS,EMP-205,2020-03-18 11:23:56,SYSTEM,2020-03-19 07:27:52,AAAAA,INACTIVE,s
3014,PAYMENT_TYPE,SYSTEM,2020-03-23 04:08:26,,,PAYTYPE-001,ACTIVE,REGULAR
3015,PAYMENT_TYPE,SYSTEM,2020-03-23 04:08:46,EMP-205,2020-03-23 11:14:08,PAYTYPE-002,INACTIVE,SPECIAL
3017,EDUCATION_DEGREE_POSITION,EMP-205,2020-03-23 03:52:31,SYSTEM,2020-03-23 11:16:04,SMAK,INACTIVE,SMAK
3018,EMPLOYEE_STATUS,EMP-205,2020-03-23 04:28:26,EMP-205,2020-03-23 11:45:16,STAT,INACTIVE,STATUS
3019,SHIO,EMP-205,2020-03-24 03:49:15,EMP-205,2020-03-24 11:37:06,KELINCI,ACTIVE,Kelinci1
3020,CNB_PROCESSING_TYPE,SYSTEM,2020-03-25 08:55:27,,,PROTYPE-1,ACTIVE,SALARY
2994,MOVEMENT_CATEGORY,EMP-205,2020-03-12 02:14:57,SYSTEM,2020-04-20 10:35:53,MOVTYP-003-MOVCAT-001,INACTIVE,LOKASI KERJA
3008,TRAINING_TYPE,EMP-205,2020-03-18 02:29:56,SYSTEM,2020-04-29 06:12:36,TYR1,INACTIVE,OKOKO
3022,VENDOR_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,VNDR-TYPE-002,ACTIVE,CV
3021,VENDOR_TYPE,EMP-205,2020-03-26 02:11:46,SYSTEM,2020-03-26 10:07:57,PT,INACTIVE,VNDR-TYPE-001
3023,VENDOR_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,VNDR-TYPE-001,ACTIVE,PT
3024,VENDOR_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,VNDR-TYPE-003,ACTIVE,FIRMA
3025,VENDOR_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,VNDR-TYPE-004,ACTIVE,UD
3026,DEPARTMENT_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,DEPT-TYPE-001,ACTIVE,IT DEPARTMENT
3027,DEPARTMENT_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,DEPT-TYPE-002,ACTIVE,HR DEPARTMENT
3028,WORK_EXPERIENCE_TYPE,EMP-205,2020-03-26 03:06:24,EMP-205,,WE-TYPE-001,ACTIVE,DEVELOPER
3029,WORK_EXPERIENCE_TYPE,EMP-205,2020-03-26 03:14:59,EMP-205,,WE-TYPE-002,ACTIVE,BUSINESS ANALYST
3030,WORK_EXPERIENCE_TYPE,EMP-205,2020-03-26 03:14:59,EMP-205,,WE-TYPE-003,ACTIVE,FUNCTIONAL
3031,WORK_EXPERIENCE_TYPE,EMP-205,2020-03-26 03:14:59,EMP-205,,WE-TYPE-004,ACTIVE,TECHNICAL
3032,TRAINING_BUDGET_TYPE,EMP-205,2020-03-26 03:14:59,EMP-205,,BUDGET-TYPE-001,ACTIVE,REGULER
3033,TRAINING_BUDGET_TYPE,EMP-205,2020-03-26 03:14:59,EMP-205,,BUDGET-TYPE-002,ACTIVE,NON REGULER
3034,TRAINING_CATEGORY,EMP-205,2020-03-26 03:33:59,EMP-205,,TRNCAT-TYPE-001,ACTIVE,REGULER
3035,TRAINING_CATEGORY,EMP-205,2020-03-26 03:33:59,EMP-205,,TRNCAT-TYPE-002,ACTIVE,NON REGULER
3036,TRAINING_EVALUATION_TYPE,EMP-205,2020-03-26 04:50:00,EMP-205,,TRNEVAL-TYPE-001,ACTIVE,MIDYEAR
3037,TRAINING_EVALUATION_TYPE,EMP-205,2020-03-26 04:50:00,EMP-205,,TRNEVAL-TYPE-002,ACTIVE,FULLYEAR
3038,GENDER_TYPE,EMP-000368,2020-03-27 01:47:47,EMP-000368,2020-03-27 10:01:59,"2333",INACTIVE,"32323"
3063,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MMPJS,ACTIVE,MASA PJS
345,BLACKLIST_CATEGORY,SYSTEM,2019-08-19 08:35:02,SYSTEM,2020-03-26 16:36:51,BLATYP-002-BLACAT-003,ACTIVE,SP 3
3070,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-GB,ACTIVE,MEMILIKI SERTIFIKASI GENERAL BANKING
3072,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-CLM,ACTIVE,MEMILIKI SERTIFIKASI COMPLIANCE LEVEL MANAGER
3071,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-SPSB,ACTIVE,MEMILIKI SERTIFIKASI SEPSI BANK
3073,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-AM,ACTIVE,MEMILIKI SERTIFIKASI AUDIT MANAGER
3074,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-AWM,ACTIVE,MEMILIKI SERTIFIKASI ASSOCIATE WEALTH MANAGEMENT
3075,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-TDA,ACTIVE,MEMILIKI SERTIFIKASI TREASURY DEALER ADVANCE
3076,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-TDI,ACTIVE,MEMILIKI SERTIFIKASI TREASURY DEALER INTERMEDIATE
3077,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-TB,ACTIVE,MEMILIKI SERTIFIKASI TREASURY BASIC
3107,TALENT_RULE_MEASURE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRM-CRT,ACTIVE,CRITERIA
3108,TALENT_RULE_MEASURE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRM-SKL,ACTIVE,SKILL
3109,TALENT_RULE_OPERATOR,EMP-205,2020-04-01 12:49:33,EMP-205,,TRO-EQ,ACTIVE,=
3091,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,SYSTEM,2020-04-23 09:57:28,TRT-LLS-SPVS,INACTIVE,LULUS SUPERVISORY SKILL
3090,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,SYSTEM,2020-04-23 09:57:36,TRT-LLS-LDRS,INACTIVE,LULUS LEADERSHIP SKILL
3101,MOVEMENT_DOCUMENT_TYPE,EMP-000368,2020-04-02 03:10:43,EMP-000368,,MOVDOCTYP-001,ACTIVE,Formulir Seleksi Kandidat Karyawan
3102,MOVEMENT_DOCUMENT_TYPE,EMP-000368,2020-04-02 03:10:43,EMP-000368,,MOVDOCTYP-002,ACTIVE,Formulir Usulan Perencanaan Karir Karyawan
3103,MOVEMENT_DOCUMENT_TYPE,EMP-000368,2020-04-02 03:10:43,EMP-000368,,MOVDOCTYP-003,ACTIVE,Formulir Pendukung untuk Perencanaan Karir Karyawan
3104,TALENT_RULE_UNIT,EMP-205,2020-04-01 12:49:33,EMP-205,,TRU-LVL,ACTIVE,LEVEL
3105,TALENT_RULE_UNIT,EMP-205,2020-04-01 12:49:33,EMP-205,,TRU-YER,ACTIVE,YEAR
3106,TALENT_RULE_UNIT,EMP-205,2020-04-01 12:49:33,EMP-205,,TRU-SCR,ACTIVE,SCORE
3110,TALENT_RULE_OPERATOR,EMP-205,2020-04-01 12:49:33,EMP-205,,TRO-GTE,ACTIVE,>=
3111,TALENT_RULE_OPERATOR,EMP-205,2020-04-01 12:49:33,EMP-205,,TRO-LTE,ACTIVE,<=
3112,TALENT_RULE_OPERATOR,EMP-205,2020-04-01 12:49:33,EMP-205,,TRO-GT,ACTIVE,>
3113,TALENT_RULE_OPERATOR,EMP-205,2020-04-01 12:49:33,EMP-205,,TRO-LT,ACTIVE,<
3078,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-CP,ACTIVE,MEMILIKI SERTIFIKASI CREDIT POLICY
3079,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-PSDT,ACTIVE,MEMILIKI SERTIFIKASI PELATIHAN SESUAI DIREKTORAT TERKAIT
3080,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-PDPII,ACTIVE,MEMILIKI SERTIFIKASI PDP II
3061,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MMK-PRO,ACTIVE,MASA KERJA KARYAWAN PROGRAM
3062,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MMK-NONPRO,ACTIVE,MASA KERJA KARYAWAN NON PROGRAM
3064,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MMPGS,ACTIVE,MASA PGS
3065,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MPD-EOKCP,ACTIVE,MENJADI PEJABAT DEFINITIF EO PADA KCP
3066,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MPD-TLKCP,ACTIVE,MENJADI PEJABAT DEFINITIF TL PADA KCP
3067,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MPD-KKLKCP,ACTIVE,MENJADI PEJABAT DEFINITIF KKL PADA KCP
3068,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MKPI-2S,ACTIVE,NILAI KPI 2 SEMESTER TERAKHIR
3081,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-CO,ACTIVE,MEMILIKI SERTIFIKASI COMPLIANCE OFFICER
3082,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-ASPV,ACTIVE,MEMILIKI SERTIFIKASI AUDIT SUPERVISOR
3083,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-ADTR,ACTIVE,MEMILIKI SERTIFIKASI AUDITOR
3084,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-FSPDM,ACTIVE,MEMILIKI SERTIFIKASI FUNDING AND SERVICES LEVEL PRODUCT AND DEVELOPMENT MANAGER
3085,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-CSO,ACTIVE,MEMILIKI SERTIFIKASI CREDIT SENIOR OFFICER
3086,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-FLN,ACTIVE,MEMILIKI SERTIFIKASI FRONT LINER
3087,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-ALKP,ACTIVE,LULUS ANALISA LAPORAN KEUANGAN PERUSAHAAN
3088,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-ALKEO,ACTIVE,LULUS ANALISA LAPORAN KEUANGAN UNTUK LEVEL EO
3089,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-ALKTL,ACTIVE,LULUS ANALISA LAPORAN KEUANGAN UNTUK LEVEL TL
3092,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-OPRL,ACTIVE,LULUS OPERASIONAL LANJUTAN
3093,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-TKKL,ACTIVE,LULUS PELATIHAN UNTUK KKL
3094,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-PPK,ACTIVE,LULUS PROGRAM PEMBENTUKAN KARAKTER
3095,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-MRKL,ACTIVE,LULUS MARKETING LANJUTAN
3096,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-MRKD,ACTIVE,LULUS MARKETING DASAR
3097,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-CSTL,ACTIVE,LULUS CS TELLER LANJUTAN
3098,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-CSTD,ACTIVE,LULUS CS TELLER DASAR
3099,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-BMDP,ACTIVE,LULUS BMDP
3100,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-LLS-TLDP,ACTIVE,LULUS TLDP
3069,TALENT_RULE_TYPE,EMP-205,2020-04-01 12:49:33,EMP-205,,TRT-MSTF-SMR,ACTIVE,MEMILIKI SERTIFIKASI SMR
3114,TALENT_RULE_UNIT,EMP-205,2020-04-02 05:47:37,EMP-205,,TRU-MTH,ACTIVE,MONTH
3116,ADDRESS_TYPE,EMP-205,2020-04-03 03:03:34,EMP-205,,ADDTYP-003,ACTIVE,ALAMAT KANTOR
3117,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-001,ACTIVE,Formulir Penyelesaian Kewajiban
3118,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-002,ACTIVE,Surat Pernyataan
3119,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-003,ACTIVE,Formulir Exit Interview
3120,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-004,ACTIVE,Formulir Serah Terima Inventaris
3121,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-005,ACTIVE,Formulir Serah Terima Pekerjaan
3122,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-006,ACTIVE,Formulir User ID
3123,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-007,ACTIVE,Formulir Penutupan Media Online
175,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:39,SYSTEM,2019-06-26 16:42:39,LEATYP-003-LEACAT-003,ACTIVE,Cuti Upacara Potong Gigi Anak Karyawan
3124,TERMINATION_DOCUMENT_TYPE,EMP-000368,2020-04-06 02:16:05,EMP-000368,,TERMDOCTYP-008,ACTIVE,Formulir Penutupan Email dan Internet
3126,LEAVE_CATEGORY,EMP-205,2020-04-07 19:33:10,EMP-205,,LEATYP-003-LEACAT-013,ACTIVE,Cuti Mengkhitankan Anak Karyawan
162,LEAVE_TYPE,SYSTEM,2019-06-26 16:42:26,SYSTEM,2019-06-26 16:42:26,LEATYP-001,ACTIVE,Cuti Tahunan
163,LEAVE_TYPE,SYSTEM,2019-06-26 16:42:27,SYSTEM,2019-06-26 16:42:27,LEATYP-002,ACTIVE,Cuti Istimewa
164,LEAVE_TYPE,SYSTEM,2019-06-26 16:42:28,SYSTEM,2019-06-26 16:42:28,LEATYP-003,ACTIVE,Cuti Ekstra
165,LEAVE_TYPE,SYSTEM,2019-06-26 16:42:29,SYSTEM,2019-06-26 16:42:29,LEATYP-004,ACTIVE,Cuti Melahirkan
178,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:42,SYSTEM,2019-06-26 16:42:42,LEATYP-003-LEACAT-006,ACTIVE,Cuti Kematian Keluarga Inti / Segaris
179,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:43,SYSTEM,2019-06-26 16:42:43,LEATYP-004-LEACAT-001,ACTIVE,Cuti Istri Melahirkan / Keguguran
3127,LEAVE_CATEGORY,EMP-205,2020-04-07 19:33:10,EMP-205,,LEATYP-003-LEACAT-014,ACTIVE,Cuti Membaptis Anak karyawan
180,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:44,SYSTEM,2019-06-26 16:42:44,LEATYP-003-LEACAT-007,ACTIVE,Cuti Upacara Keagamaan
182,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:46,SYSTEM,2019-06-26 16:42:46,LEATYP-003-LEACAT-009,ACTIVE,Cuti Diluar Tanggungan Perusahaan
183,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:47,SYSTEM,2019-06-26 16:42:47,LEATYP-003-LEACAT-010,ACTIVE,Cuti Sakit
184,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:48,SYSTEM,2019-06-26 16:42:48,LEATYP-004-LEACAT-003,ACTIVE,Cuti Keguguran
185,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:49,SYSTEM,2019-06-26 16:42:49,LEATYP-004-LEACAT-002,ACTIVE,Cuti Hamil & Melahirkan
186,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:50,SYSTEM,2019-06-26 16:42:50,LEATYP-001-LEACAT-002,ACTIVE,Cuti Bersama
167,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:31,SYSTEM,2019-06-26 16:42:31,LEATYP-001-LEACAT-001,ACTIVE,Cuti Tahunan
169,LEAVE_CATEGORY,SYSTEM,2019-06-26 16:42:33,SYSTEM,2019-06-26 16:42:33,LEATYP-003-LEACAT-011,ACTIVE,Cuti Kematian Saudara Serumah
3125,CATEGORY_EMPLOYEE_STATUS,EMP-205,2020-04-07 05:31:52,EMP-205,2020-04-07 12:32:56,AA123414124,INACTIVE,aaa
3131,TRAINING_NAME,EMP-205,2020-04-07 16:01:42,EMP-205,,TN-001,ACTIVE,TRAINING ANALISA LAPORAN KEUANGAN PERUSAHAAN
3128,LEAVE_CATEGORY,EMP-205,2020-04-07 04:49:44,EMP-205,2020-04-08 09:14:11,LEATYP-003-LEACAT-015,ACTIVE,Cuti Menunaikan Ibadah Keagamaan Umroh
