"id","esemail","esid","esname","essubcoid","estelpnumber","estype","eswebsite","createdby","createddate","modifiedby","modifieddate","esstatus","orglegaldocument","orgstructuretpl","parent","pic","bankaccounts","esnpwpnumber","taxoffice"
222,co_secretary@ag.co.id,ES-1580514973558,Bank Artha Graha Rajawali (KCP),SUBCO-158051497355813,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:44:50,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580895649013"",""orgStructureTPLName"":""KCP Rajawali - BDG"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580895649013"",""orgStructureSKNumber"":""KCP Rajawali - BDG"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580536777874""}]",ES-1580514739531,,,,
184,co_secretary@ag.co.id,ES-1580468892855,Bank Artha Graha Ternate (KC),SUBCO-158046889285512,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 18:07:41,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580730873218"",""orgStructureTPLName"":""KC Ternate"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580730873219"",""orgStructureSKNumber"":""KC Ternate"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580702516631""}]",ES-1580456121025,,,,
197,co_secretary@ag.co.id,ES-1580470273673,Bank Artha Graha Pontianak (KC),SUBCO-158047027367313,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:17:25,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580805964074"",""orgStructureTPLName"":""KC Pontianak - KALBAR"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580805964075"",""orgStructureSKNumber"":""KC Pontianak - KALBAR"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580793589261""}]",ES-1580456121025,,,,
299,"",ES-1603774036992,BIODATA KPNO,SUBCO-160377403699216,"1","{""bizparKey"":""CORPTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""HO"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 03:48:22"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-10-27 09:07:33,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1603774065086"",""orgStructureTPLName"":""BIO KPNO"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1603774065086"",""orgStructureSKNumber"":"""",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1603773447370""}]","","",[],,
187,co_secretary@ag.co.id,ES-1580469020935,Bank Artha Graha Sunset Road (KCP),SUBCO-158046902093620,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 18:07:41,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580729952187"",""orgStructureTPLName"":""KCP Sunset Road - BALI"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580729952188"",""orgStructureSKNumber"":""KCP Sunset Road - BALI"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580655332420""}]",ES-1580468987026,,,,
189,co_secretary@ag.co.id,ES-1580469268775,Bank Artha Graha Kendari (KC),SUBCO-158046926877528,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:07:41,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580893696646"",""orgStructureTPLName"":""KC Kendari "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580893696646"",""orgStructureSKNumber"":""KC Kendari "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580542557402""}]",ES-1580456121025,,,,
145,co_secretary@ag.co.id,ES-1580461672129,Bank Artha Graha Melawai (KC),SUBCO-158046167212952,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580724070771"",""orgStructureTPLName"":""KC Melawai - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580724070772"",""orgStructureSKNumber"":""KC Melawai - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580537805205""}]",ES-1580456121025,,,,
132,co_secretary@ag.co.id,ES-1580460488417,Bank Artha Graha Taman Palem (KCP),SUBCO-158046048841708,"02155957801","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:44:37,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580892571215"",""orgStructureTPLName"":""KCP Taman Palem - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580892571215"",""orgStructureSKNumber"":""KCP Taman Palem - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580533640076""}]",ES-1580457941725,,,,
238,co_secretary@ag.co.id,ES-1580516120557,Bank Artha Graha HR Muhammad Surabaya (KCP),SUBCO-158051612055720,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 07:14:35,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580891110032"",""orgStructureTPLName"":""KCP Sidoharjo - SBY    "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580891110033"",""orgStructureSKNumber"":""KCP Sidoharjo - SBY    "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580544480559""}]",ES-1580515856877,,,,
221,co_secretary@ag.co.id,ES-1580514936635,Bank Artha Graha Pajajaran (KCP),SUBCO-158051493663536,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:44:50,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580895384457"",""orgStructureTPLName"":""KCP Pajajaran - BDG"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580895384457"",""orgStructureSKNumber"":""KCP Pajajaran - BDG"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580536446862""}]",ES-1580514739531,,,,
219,co_secretary@ag.co.id,ES-1580514827325,Bank Artha Graha Buah Batu (KCP),SUBCO-158051482732547,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:44:50,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580894179764"",""orgStructureTPLName"":""KCP Buah Batu - BDG"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580894179764"",""orgStructureSKNumber"":""KCP Buah Batu - BDG"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580533624175""}]",ES-1580514739531,,,,
127,co_secretary@ag.co.id,ES-1580460050722,Bank Artha Graha Sawah Besar (KCP),SUBCO-158046005072250,"02162316971","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 15:11:13,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580724624127"",""orgStructureTPLName"":""KCP Sawah Besar - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580724624128"",""orgStructureSKNumber"":""KCP Sawah Besar - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580542821782""}]",ES-1580457941725,,,,
231,co_secretary@ag.co.id,ES-1580515624791,Bank Artha Graha Pandanaran Semarang (KC),SUBCO-158051562479104,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 07:06:56,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580730527950"",""orgStructureTPLName"":""KC Pandanaran - SMG"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580730527950"",""orgStructureSKNumber"":""KC Pandanaran - SMG"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580702320688""}]",ES-1580456121025,,,,
232,co_secretary@ag.co.id,ES-1580515741544,Bank Artha Graha Gang Besen Semarang (KCP),SUBCO-158051574154501,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 07:06:56,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580891817816"",""orgStructureTPLName"":""KCP Besen - SMG                 "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580891817816"",""orgStructureSKNumber"":""KCP Besen - SMG"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580793467836""}]",ES-1580515624791,,,,
123,co_secretary@ag.co.id,ES-1580457941725,Bank Artha Graha Pangeran Jayakarta (KC),SUBCO-158045794172541,"0216246844","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 14:41:15,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580958783406"",""orgStructureTPLName"":""KC P.Jayakarta - JKT        "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580958783407"",""orgStructureSKNumber"":""KC P.Jayakarta - JKT        "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580541074417""}]",ES-1580456121025,,,,
239,co_secretary@ag.co.id,ES-1580516162411,Bank Artha Graha Ir Soekarno Surabaya (KCP),SUBCO-158051616241102,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 07:14:35,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580891321881"",""orgStructureTPLName"":""KCP IR Soekarno - SBY           "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580891321882"",""orgStructureSKNumber"":""KCP IR Soekarno - SBY      "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580544947140""}]",ES-1580515856877,,,,
191,co_secretary@ag.co.id,ES-1580469797949,Bank Artha Graha Ratulangi Makasar (KCP),SUBCO-158046979794917,"021","{""bizparKey"":""CORPTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BRANCH"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 03:48:16"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-01-31 18:17:25,SYSTEM,,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580894340519"",""orgStructureTPLName"":""KCP Ratulangi - MKS"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580894340519"",""orgStructureSKNumber"":""KCP Ratulangi - MKS"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580545408263""}]",ES-1580469735480,,,,
120,co_secretary@ag.co.id,ES-1579352234417,Bank Artha Graha Sudirman (KPNO),SUBCO-157935223441714,"021","{""bizparKey"":""CORPTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Head Office"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""13-09-2019 03:48:22"",""modifiedBy"":""EMP-205"",""modifiedDate"":""14-01-2020 18:29:53""},""bizparCategory"":""CORPORATE_TYPE""}",www.arthagraha.com,EMP-205,2020-01-17 17:47:40,EMP-205,2020-01-20 10:30:10,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580370629164"",""orgStructureTPLName"":""Simulasi 1"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580370629164"",""orgStructureSKNumber"":""SK-001"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580369041955""}]",,,,,
209,co_secretary@ag.co.id,ES-1580514113846,Bank Artha Graha Rivai Palembang (KC),SUBCO-158051411384653,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:39:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580894380369"",""orgStructureTPLName"":""KC Palembang                    "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580894380370"",""orgStructureSKNumber"":""KC Palembang   "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580537523772""}]",ES-1580456121025,,,,
202,co_secretary@ag.co.id,ES-1580512215205,Bank Artha Graha Cemara Asri Medan (KCP),SUBCO-158051221520515,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 06:04:56,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580895230067"",""orgStructureTPLName"":""KCP Cemara Asri - MDN           "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580895230067"",""orgStructureSKNumber"":""KCP Cemara Asri - MDN           "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580545434460""}]",ES-1580470886808,,,,
155,co_secretary@ag.co.id,ES-1580461986257,Bank Artha Graha Cikarang (KC),SUBCO-158046198625706,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",EMP-205,2020-01-31 16:02:40,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580982751257"",""orgStructureTPLName"":""KC Cikarang - JKT"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580982751257"",""orgStructureSKNumber"":""KC Cikarang - JKT"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580537427403""}]",ES-1580456121025,,,,
234,co_secretary@ag.co.id,ES-1580515811771,Bank Artha Graha Solo (KC),SUBCO-158051581177111,"021","{""bizparKey"":""KC"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""05-03-2020 16:33:44"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 07:06:56,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580730609548"",""orgStructureTPLName"":""KC Solo"",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580730609548"",""orgStructureSKNumber"":""KC Solo"",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580702425184""}]",ES-1580456121025,,,,
237,co_secretary@ag.co.id,ES-1580515977026,Bank Artha Graha Kedungdoro Surabaya (KCP),SUBCO-158051597702657,"021","{""bizparKey"":""KCP"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Kantor Cabang Pembantu"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""08-01-2020 15:47:00"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""27-01-2020 10:43:59""},""bizparCategory"":""CORPORATE_TYPE""}","",BBFCF480,2020-02-01 07:06:56,EMP-205,2020-03-05 08:23:15,ACTIVE,"{""orgLegalDocumentID"":null,""orgLegalDocumentURL"":null}","[{""orgStructureTPLID"":""OS-1580891226093"",""orgStructureTPLName"":""KCP Kedungdoro - SBY    "",""orgStructureStartDate"":null,""orgStructureEndDate"":null,""isOrgStructureDefault"":true,""orgStructureTag"":""V-1580891226093"",""orgStructureSKNumber"":""KCP Kedungdoro - SBY    "",""orgStructureTPLStatus"":""ACTIVE"",""referenceOrgStructureTPLID"":""STR-1580792317657""}]",ES-1580515856877,,,,
