"id","roleid","createdby","createddate","modifiedby","modifieddate","userroleid","userrolestatus","userid"
35258,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:52,,,"62C5R_MOBILE_ABSENCE_POINT",ACTIVE,F4B0A8E9
35260,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"213AR_MOBILE_ACCESS",ACTIVE,"40836602"
35262,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:52,,,"300CR_MOBILE_ATTENDANCE",ACTIVE,"40836602"
35263,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"82B9R_WEB_ACCESS",ACTIVE,"40836602"
35264,R_WEB_ESS,SYSTEM,2020-11-02 05:59:52,,,"6002R_WEB_ESS",ACTIVE,"40836602"
35200,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:50,,,"67A2R_MOBILE_ABSENCE_POINT",ACTIVE,F9609F97
35202,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:50,,,"1F45R_MOBILE_BIODATA",ACTIVE,D7C03576
35203,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:50,,,"4BE9R_MOBILE_ABSENCE_POINT",ACTIVE,D7C03576
35205,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:50,,,"436BR_WEB_ACCESS",ACTIVE,D7C03576
35206,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:50,,,"3DEBR_MOBILE_ATTENDANCE",ACTIVE,D7C03576
35207,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:50,,,F31BR_MOBILE_ACCESS,ACTIVE,D7C03576
35208,R_WEB_ESS,SYSTEM,2020-11-02 05:59:50,,,"2EC1R_WEB_ESS",ACTIVE,D7C03576
35210,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:50,,,DD3FR_WEB_ACCESS,ACTIVE,"25D7A72E"
35211,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:50,,,F098R_MOBILE_ATTENDANCE,ACTIVE,"25D7A72E"
35212,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:50,,,"9D8DR_MOBILE_ACCESS",ACTIVE,"25D7A72E"
35214,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:50,,,"9B41R_MOBILE_BIODATA",ACTIVE,"25D7A72E"
35215,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:50,,,A833R_MOBILE_ABSENCE_POINT,ACTIVE,"25D7A72E"
35216,R_WEB_ESS,SYSTEM,2020-11-02 05:59:50,,,"3BB2R_WEB_ESS",ACTIVE,"25D7A72E"
35218,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:51,,,"419BR_MOBILE_BIODATA",ACTIVE,"9F7E93BD"
35219,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:51,,,B19FR_MOBILE_ABSENCE_POINT,ACTIVE,"9F7E93BD"
35220,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:51,,,"87DCR_WEB_ACCESS",ACTIVE,"9F7E93BD"
35221,R_WEB_ESS,SYSTEM,2020-11-02 05:59:51,,,"02F9R_WEB_ESS",ACTIVE,"9F7E93BD"
35223,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:51,,,"75A2R_MOBILE_ACCESS",ACTIVE,"9F7E93BD"
35224,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:51,,,"6567R_MOBILE_ATTENDANCE",ACTIVE,"9F7E93BD"
35236,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:51,,,"1B72R_MOBILE_ATTENDANCE",ACTIVE,C051CF25
35237,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:51,,,"6A5FR_WEB_ACCESS",ACTIVE,C051CF25
35238,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:51,,,BDDER_MOBILE_BIODATA,ACTIVE,C051CF25
35240,R_WEB_ESS,SYSTEM,2020-11-02 05:59:51,,,C086R_WEB_ESS,ACTIVE,C051CF25
35241,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:51,,,F270R_MOBILE_ABSENCE_POINT,ACTIVE,C051CF25
35242,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:51,,,FBE6R_MOBILE_ACCESS,ACTIVE,C051CF25
35244,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:52,,,"6526R_MOBILE_ABSENCE_POINT",ACTIVE,C3D81321
35245,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:52,,,DAEBR_MOBILE_BIODATA,ACTIVE,C3D81321
35246,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:52,,,"12CBR_MOBILE_ATTENDANCE",ACTIVE,C3D81321
35247,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"968BR_WEB_ACCESS",ACTIVE,C3D81321
35248,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"32AER_MOBILE_ACCESS",ACTIVE,C3D81321
35249,R_WEB_ESS,SYSTEM,2020-11-02 05:59:52,,,"27C2R_WEB_ESS",ACTIVE,C3D81321
35284,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:52,,,DBA5R_MOBILE_ACCESS,ACTIVE,"32144192"
35285,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:52,,,C9A3R_MOBILE_BIODATA,ACTIVE,"32144192"
35286,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:52,,,B0E5R_WEB_ACCESS,ACTIVE,"32144192"
35287,R_WEB_ESS,SYSTEM,2020-11-02 05:59:52,,,"01ADR_WEB_ESS",ACTIVE,"32144192"
35288,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:52,,,"4AC2R_MOBILE_ABSENCE_POINT",ACTIVE,"32144192"
35289,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:52,,,"4E0BR_MOBILE_ATTENDANCE",ACTIVE,"32144192"
35292,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:53,,,AEA4R_MOBILE_ATTENDANCE,ACTIVE,"4F3A51CD"
35293,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:53,,,DAC7R_MOBILE_ACCESS,ACTIVE,"4F3A51CD"
35294,R_WEB_ESS,SYSTEM,2020-11-02 05:59:53,,,"67F6R_WEB_ESS",ACTIVE,"4F3A51CD"
35296,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:53,,,"7F80R_MOBILE_BIODATA",ACTIVE,"4F3A51CD"
35297,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:53,,,"9FF3R_MOBILE_ABSENCE_POINT",ACTIVE,"4F3A51CD"
35298,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:53,,,"1983R_WEB_ACCESS",ACTIVE,"4F3A51CD"
35300,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:53,,,"968AR_MOBILE_ACCESS",ACTIVE,"69D0138E"
35301,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:53,,,E240R_WEB_ACCESS,ACTIVE,"69D0138E"
35302,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:53,,,"0117R_MOBILE_BIODATA",ACTIVE,"69D0138E"
35265,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:52,,,AAC1R_MOBILE_BIODATA,ACTIVE,"40836602"
35266,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:52,,,B234R_MOBILE_ABSENCE_POINT,ACTIVE,"40836602"
35268,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"6CFCR_MOBILE_ACCESS",ACTIVE,D0C49A8F
35269,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:52,,,"01CAR_MOBILE_ABSENCE_POINT",ACTIVE,D0C49A8F
35270,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:52,,,"9154R_MOBILE_BIODATA",ACTIVE,D0C49A8F
35271,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:52,,,"1C8ER_MOBILE_ATTENDANCE",ACTIVE,D0C49A8F
35272,R_WEB_ESS,SYSTEM,2020-11-02 05:59:52,,,"346FR_WEB_ESS",ACTIVE,D0C49A8F
35274,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"3899R_WEB_ACCESS",ACTIVE,D0C49A8F
35276,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"0C88R_WEB_ACCESS",ACTIVE,FA0C5D9F
35278,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:52,,,"5FDER_MOBILE_ACCESS",ACTIVE,FA0C5D9F
35279,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:52,,,"20B3R_MOBILE_ATTENDANCE",ACTIVE,FA0C5D9F
35280,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:52,,,"711FR_MOBILE_ABSENCE_POINT",ACTIVE,FA0C5D9F
35281,R_WEB_ESS,SYSTEM,2020-11-02 05:59:52,,,"23DCR_WEB_ESS",ACTIVE,FA0C5D9F
35282,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:52,,,CD9DR_MOBILE_BIODATA,ACTIVE,FA0C5D9F
35340,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"49E5R_MOBILE_ACCESS",ACTIVE,B7280725
35341,R_WEB_ESS,SYSTEM,2020-11-02 05:59:54,,,"3865R_WEB_ESS",ACTIVE,B7280725
35342,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:54,,,"5C7CR_MOBILE_BIODATA",ACTIVE,B7280725
35343,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"9315R_WEB_ACCESS",ACTIVE,B7280725
35345,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:54,,,"9249R_MOBILE_ABSENCE_POINT",ACTIVE,B7280725
35346,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:54,,,"04D7R_MOBILE_ATTENDANCE",ACTIVE,B7280725
35348,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"88DER_MOBILE_ACCESS",ACTIVE,DBAD3E31
35349,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:54,,,"7A09R_MOBILE_BIODATA",ACTIVE,DBAD3E31
35350,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:54,,,"0672R_MOBILE_ATTENDANCE",ACTIVE,DBAD3E31
35352,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"04E3R_WEB_ACCESS",ACTIVE,DBAD3E31
35353,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:54,,,C3C1R_MOBILE_ABSENCE_POINT,ACTIVE,DBAD3E31
35354,R_WEB_ESS,SYSTEM,2020-11-02 05:59:54,,,"4090R_WEB_ESS",ACTIVE,DBAD3E31
35372,R_WEB_ESS,SYSTEM,2020-11-02 05:59:55,,,CEC3R_WEB_ESS,ACTIVE,CE6F703A
35373,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:55,,,"6FDAR_MOBILE_ATTENDANCE",ACTIVE,CE6F703A
35375,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"9016R_WEB_ACCESS",ACTIVE,CE6F703A
35376,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:55,,,"2CD0R_MOBILE_ABSENCE_POINT",ACTIVE,CE6F703A
35377,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"7D4FR_MOBILE_ACCESS",ACTIVE,CE6F703A
35378,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:55,,,DD80R_MOBILE_BIODATA,ACTIVE,CE6F703A
35380,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"5D14R_MOBILE_ACCESS",ACTIVE,A4866A75
35381,R_WEB_ESS,SYSTEM,2020-11-02 05:59:55,,,A16AR_WEB_ESS,ACTIVE,A4866A75
35383,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:55,,,"0C16R_MOBILE_ATTENDANCE",ACTIVE,A4866A75
35384,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"6DD5R_WEB_ACCESS",ACTIVE,A4866A75
35385,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:55,,,D611R_MOBILE_ABSENCE_POINT,ACTIVE,A4866A75
35386,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:55,,,F1BAR_MOBILE_BIODATA,ACTIVE,A4866A75
35388,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"4D7BR_WEB_ACCESS",ACTIVE,E592C318
35389,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:55,,,EE57R_MOBILE_ABSENCE_POINT,ACTIVE,E592C318
35390,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"16DBR_MOBILE_ACCESS",ACTIVE,E592C318
35391,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:55,,,"74D7R_MOBILE_BIODATA",ACTIVE,E592C318
35304,R_WEB_ESS,SYSTEM,2020-11-02 05:59:53,,,"4C8FR_WEB_ESS",ACTIVE,"69D0138E"
35305,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:53,,,"8710R_MOBILE_ATTENDANCE",ACTIVE,"69D0138E"
35306,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:53,,,D0D8R_MOBILE_ABSENCE_POINT,ACTIVE,"69D0138E"
35308,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:53,,,"4ED7R_MOBILE_ACCESS",ACTIVE,D330910D
35309,R_WEB_ESS,SYSTEM,2020-11-02 05:59:53,,,"946FR_WEB_ESS",ACTIVE,D330910D
35310,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:53,,,"402BR_MOBILE_BIODATA",ACTIVE,D330910D
35311,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:53,,,"5DF6R_MOBILE_ATTENDANCE",ACTIVE,D330910D
35312,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:53,,,E6CCR_WEB_ACCESS,ACTIVE,D330910D
35313,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:53,,,"32D8R_MOBILE_ABSENCE_POINT",ACTIVE,D330910D
35316,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:53,,,E754R_WEB_ACCESS,ACTIVE,"530B84FD"
35317,R_WEB_ESS,SYSTEM,2020-11-02 05:59:53,,,E0F0R_WEB_ESS,ACTIVE,"530B84FD"
35318,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:53,,,"6B77R_MOBILE_BIODATA",ACTIVE,"530B84FD"
35320,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:53,,,BC75R_MOBILE_ACCESS,ACTIVE,"530B84FD"
35321,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:53,,,A880R_MOBILE_ABSENCE_POINT,ACTIVE,"530B84FD"
35322,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:53,,,"9800R_MOBILE_ATTENDANCE",ACTIVE,"530B84FD"
35324,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:54,,,FEE5R_MOBILE_ATTENDANCE,ACTIVE,"074FF28D"
35325,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:54,,,C489R_MOBILE_ACCESS,ACTIVE,"074FF28D"
35326,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:54,,,CB8DR_MOBILE_BIODATA,ACTIVE,"074FF28D"
35327,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"843BR_WEB_ACCESS",ACTIVE,"074FF28D"
35328,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:54,,,E74FR_MOBILE_ABSENCE_POINT,ACTIVE,"074FF28D"
35330,R_WEB_ESS,SYSTEM,2020-11-02 05:59:54,,,"043AR_WEB_ESS",ACTIVE,"074FF28D"
35332,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"0D4BR_WEB_ACCESS",ACTIVE,"27C76DE8"
35333,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:54,,,"49D3R_MOBILE_ABSENCE_POINT",ACTIVE,"27C76DE8"
35334,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"26C0R_MOBILE_ACCESS",ACTIVE,"27C76DE8"
35335,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:54,,,E884R_MOBILE_BIODATA,ACTIVE,"27C76DE8"
35336,R_WEB_ESS,SYSTEM,2020-11-02 05:59:54,,,"96CAR_WEB_ESS",ACTIVE,"27C76DE8"
35338,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:54,,,E3CAR_MOBILE_ATTENDANCE,ACTIVE,"27C76DE8"
35356,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:54,,,"17A4R_MOBILE_ACCESS",ACTIVE,"40A2309C"
35357,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:54,,,C597R_MOBILE_ATTENDANCE,ACTIVE,"40A2309C"
35358,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:54,,,AF6ER_MOBILE_BIODATA,ACTIVE,"40A2309C"
35359,R_WEB_ESS,SYSTEM,2020-11-02 05:59:54,,,B115R_WEB_ESS,ACTIVE,"40A2309C"
35361,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:54,,,D254R_MOBILE_ABSENCE_POINT,ACTIVE,"40A2309C"
35362,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:54,,,BF51R_WEB_ACCESS,ACTIVE,"40A2309C"
35364,R_WEB_ESS,SYSTEM,2020-11-02 05:59:55,,,ED51R_WEB_ESS,ACTIVE,A38272F5
35365,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:55,,,FE98R_MOBILE_ABSENCE_POINT,ACTIVE,A38272F5
35367,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"962DR_WEB_ACCESS",ACTIVE,A38272F5
35368,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:55,,,"9A57R_MOBILE_ATTENDANCE",ACTIVE,A38272F5
35369,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:55,,,"6905R_MOBILE_ACCESS",ACTIVE,A38272F5
35370,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:55,,,CFA4R_MOBILE_BIODATA,ACTIVE,A38272F5
35421,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:57,,,F787R_MOBILE_ABSENCE_POINT,ACTIVE,"7D02A4E0"
35422,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,"0F91R_MOBILE_ATTENDANCE",ACTIVE,"7D02A4E0"
35424,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,A30CR_MOBILE_BIODATA,ACTIVE,"7D02A4E0"
35425,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:57,,,EED5R_MOBILE_ACCESS,ACTIVE,"7D02A4E0"
35426,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,B3D8R_WEB_ESS,ACTIVE,"7D02A4E0"
35427,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,E928R_WEB_ACCESS,ACTIVE,"7D02A4E0"
35429,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:57,,,B473R_MOBILE_ACCESS,ACTIVE,DFA76F9F
35392,R_WEB_ESS,SYSTEM,2020-11-02 05:59:55,,,"3FF3R_WEB_ESS",ACTIVE,E592C318
35394,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:55,,,"8F4BR_MOBILE_ATTENDANCE",ACTIVE,E592C318
35396,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:56,,,"536BR_WEB_ACCESS",ACTIVE,"13AEA289"
35397,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:56,,,CF95R_MOBILE_ABSENCE_POINT,ACTIVE,"13AEA289"
35398,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:56,,,"787AR_MOBILE_ACCESS",ACTIVE,"13AEA289"
35399,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:56,,,A595R_MOBILE_BIODATA,ACTIVE,"13AEA289"
35400,R_WEB_ESS,SYSTEM,2020-11-02 05:59:56,,,"88FCR_WEB_ESS",ACTIVE,"13AEA289"
35402,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:56,,,"0B29R_MOBILE_ATTENDANCE",ACTIVE,"13AEA289"
35405,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:56,,,A3A0R_WEB_ACCESS,ACTIVE,"54F3263F"
35406,R_WEB_ESS,SYSTEM,2020-11-02 05:59:56,,,"6F14R_WEB_ESS",ACTIVE,"54F3263F"
35407,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:56,,,"6D02R_MOBILE_BIODATA",ACTIVE,"54F3263F"
35408,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:56,,,E5E2R_MOBILE_ACCESS,ACTIVE,"54F3263F"
35410,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:56,,,E026R_MOBILE_ATTENDANCE,ACTIVE,"54F3263F"
35411,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:56,,,"4D15R_MOBILE_ABSENCE_POINT",ACTIVE,"54F3263F"
35413,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,"4D93R_MOBILE_ATTENDANCE",ACTIVE,"3B30885A"
35414,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,"3FC4R_WEB_ESS",ACTIVE,"3B30885A"
35415,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:57,,,"6269R_MOBILE_ACCESS",ACTIVE,"3B30885A"
35417,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,C34BR_WEB_ACCESS,ACTIVE,"3B30885A"
35418,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:57,,,"9541R_MOBILE_ABSENCE_POINT",ACTIVE,"3B30885A"
35419,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,"2049R_MOBILE_BIODATA",ACTIVE,"3B30885A"
35445,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,"84BER_MOBILE_BIODATA",ACTIVE,"38A671F5"
35447,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:57,,,"15DBR_MOBILE_ACCESS",ACTIVE,"38A671F5"
35448,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,A706R_WEB_ESS,ACTIVE,"38A671F5"
35449,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,"2CE3R_MOBILE_ATTENDANCE",ACTIVE,"38A671F5"
35450,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:57,,,A6D2R_MOBILE_ABSENCE_POINT,ACTIVE,"38A671F5"
35451,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,"5771R_WEB_ACCESS",ACTIVE,"38A671F5"
35453,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,"0BB6R_WEB_ESS",ACTIVE,"1A4DBE81"
35454,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:57,,,"5553R_MOBILE_ABSENCE_POINT",ACTIVE,"1A4DBE81"
35455,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,C017R_MOBILE_BIODATA,ACTIVE,"1A4DBE81"
35457,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,CD1BR_WEB_ACCESS,ACTIVE,"1A4DBE81"
35458,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,"0567R_MOBILE_ATTENDANCE",ACTIVE,"1A4DBE81"
35459,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:57,,,E3A8R_MOBILE_ACCESS,ACTIVE,"1A4DBE81"
35469,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:57,,,"5CBAR_MOBILE_ABSENCE_POINT",ACTIVE,C6714381
35470,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,"8A07R_MOBILE_BIODATA",ACTIVE,C6714381
35471,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,F03DR_WEB_ACCESS,ACTIVE,C6714381
35473,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,"1FC2R_MOBILE_ATTENDANCE",ACTIVE,C6714381
35474,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,CDA9R_WEB_ESS,ACTIVE,C6714381
35475,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:57,,,"917ER_MOBILE_ACCESS",ACTIVE,C6714381
35481,R_WEB_ESS,SYSTEM,2020-11-02 05:59:58,,,"3ED6R_WEB_ESS",ACTIVE,"5BE0A150"
35482,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:58,,,"7565R_MOBILE_ABSENCE_POINT",ACTIVE,"5BE0A150"
35483,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:58,,,"33F0R_MOBILE_BIODATA",ACTIVE,"5BE0A150"
35484,R_MOBILE_ACCESS,SYSTEM,2020-11-02 05:59:58,,,"50A3R_MOBILE_ACCESS",ACTIVE,"5BE0A150"
35485,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:58,,,FB76R_MOBILE_ATTENDANCE,ACTIVE,"5BE0A150"
35486,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:58,,,"5BB1R_WEB_ACCESS",ACTIVE,"5BE0A150"
35488,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:59,,,"3F59R_MOBILE_ATTENDANCE",ACTIVE,"0EEA2178"
35489,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:59,,,CF14R_WEB_ACCESS,ACTIVE,"0EEA2178"
35430,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,"1339R_MOBILE_BIODATA",ACTIVE,DFA76F9F
35432,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,"1388R_WEB_ESS",ACTIVE,DFA76F9F
35433,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,E056R_MOBILE_ATTENDANCE,ACTIVE,DFA76F9F
35434,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,E53ER_WEB_ACCESS,ACTIVE,DFA76F9F
35435,R_MOBILE_ABSENCE_POINT,SYSTEM,2020-11-02 05:59:57,,,"8883R_MOBILE_ABSENCE_POINT",ACTIVE,DFA76F9F
35437,R_MOBILE_ATTENDANCE,SYSTEM,2020-11-02 05:59:57,,,"4580R_MOBILE_ATTENDANCE",ACTIVE,CE491547
35438,R_WEB_ESS,SYSTEM,2020-11-02 05:59:57,,,F03DR_WEB_ESS,ACTIVE,CE491547
35439,R_MOBILE_BIODATA,SYSTEM,2020-11-02 05:59:57,,,C7B3R_MOBILE_BIODATA,ACTIVE,CE491547
35441,R_WEB_ACCESS,SYSTEM,2020-11-02 05:59:57,,,"714BR_WEB_ACCESS",ACTIVE,CE491547
