"id","company","facilities","createdby","createddate","modifiedby","modifieddate","facilityid","facilityname","facilitynotes","facilityphotourl","facilitystatus","orgstructuretplid","ougrade","ouid","facilitydestination","facilitytemplatetype"
282,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1602748004193"",""facilityDetailNotes"":"""",""facilityDetailQty"":4,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOST"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1602760855187"",""facilityDetailNotes"":"""",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SEWA RUMAH"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":""23-04-2020 16:12:32""},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-10-15 14:31:14,EMP-205,2020-10-15 18:20:55,FAC-1602747074246,TEST Clean,"","",ACTIVE,,,,,"{""bizparKey"":""FAC-TEMP-TYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Dalam Kota"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""09-10-2020 04:08:57"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TEMPLATE_TYPE""}"
238,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587632573390"",""facilityDetailNotes"":"""",""facilityDetailQty"":15000000,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SEWA RUMAH"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":""23-04-2020 23:12:32""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587632774338"",""facilityDetailNotes"":"""",""facilityDetailQty"":400000,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587633640899"",""facilityDetailNotes"":"""",""facilityDetailQty"":1250000,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOST"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-23 08:53:33,SYSTEM,2020-04-23 09:21:07,FAC-1587632471657,Facility Lulusan Pelatihan Berjenjang / Program Beasiswa Pascasarjana Kelompok Kota 2,"","",ACTIVE,,,,,
239,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587632602412"",""facilityDetailNotes"":"""",""facilityDetailQty"":12000000,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SEWA RUMAH"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":""23-04-2020 23:12:32""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587632789657"",""facilityDetailNotes"":"""",""facilityDetailQty"":400000,""facilityType"":{""bizparKey"":""FACTYP-006"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TUNJANGAN"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-006-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LISTRIK/AIR/TELEPON"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1587633700526"",""facilityDetailNotes"":"""",""facilityDetailQty"":750000,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOST"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 10:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-23 08:53:33,SYSTEM,2020-04-23 09:21:40,FAC-1587632481070,Facility Lulusan Pelatihan Berjenjang / Program Beasiswa Pascasarjana Kelompok Kota 3,"","",ACTIVE,,,,,
269,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-08-19 15:57:06,EMP-205,2020-08-19 09:10:39,FAC-1597827426483,FAC-001,"","",INACTIVE,,,,,
289,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],SYSTEM,2020-10-29 09:01:09,SYSTEM,2020-10-29 09:04:17,FAC-MANGGA-COLA-TEST,facility cola mangga jambu,catatan si boy,Facility Photo URL,ACTIVE,,,,"{""destinationKey"":""3171"",""destinationName"":""KOTA ADM. JAKARTA SELATAN""}",null
196,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-03-26 02:46:07,EMP-205,,FAC-1585190877136,a,"","",INACTIVE,,,,,
197,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-26 02:46:07,EMP-205,2020-03-26 02:48:21,FAC-1585190890158,a,"","",INACTIVE,,,,,
240,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",,EMP-205,2020-04-23 08:53:33,SYSTEM,2020-04-23 09:08:52,FAC-1587632826763,Facility TL / PBO Kelompok Kota 1,"","",INACTIVE,,,,,
99,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1579144253411"",""facilityDetailNotes"":"""",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-01-16 10:02:26,SYSTEM,2020-01-16 10:10:53,FAC-1579144181742,FACILITY NAME,"",image/configuration_facility/IMG_FACILITY_FAC-1579144181742-payroll.jpeg,ACTIVE,,,,,
219,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-04-17 19:46:25,SYSTEM,2020-04-27 02:16:22,FAC-TEST-K-2,test,"","",INACTIVE,STR-1581392129747,"[{""bizparKey"":""GRADE-011"",""bizparStatus"":""ACTIVE"",""bizparValue"":""11"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""},{""bizparKey"":""GRADE-010"",""bizparStatus"":""ACTIVE"",""bizparValue"":""10"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}]","{""salaryStartFrom"":2.0E7,""salaryStartTo"":2.0E7,""ouparentID"":""OU-1581393686983"",""oulevel"":{""bizparKey"":""LVL-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""EKSEKUTIF"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""20-01-2020 19:03:09"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""16-01-2020 00:43:12""},""bizparCategory"":""CORPORATE_LEVEL""},""ouposition"":{""bizparKey"":""LVL-003-DRUTM"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Direktur Utama"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-03-2020 13:44:23"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_POSITION""},""ouid"":""OU-1581393883713"",""ougrade"":[{""bizparKey"":""GRADE-010"",""bizparStatus"":""ACTIVE"",""bizparValue"":""10"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}],""ouhashChild"":true,""oujobDescription"":""DU""}",,
290,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1603962942310"",""facilityDetailNotes"":"""",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""TEMPAT TINGGAL"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-004-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOST"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""23-04-2020 03:49:51"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-10-29 16:12:50,EMP-205,2020-10-29 16:15:59,FAC-1603962770616,FACC-B044,"","",ACTIVE,,,,"{""destinationKey"":""1105"",""destinationName"":""KAB. ACEH TIMUR""}","{""bizparKey"":""FAC-TEMP-TYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""Luar Kota"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""09-10-2020 04:08:57"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TEMPLATE_TYPE""}"
39,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1574233048583"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""LOKER KARYAWAN"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""31-10-2019 08:03:59"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1574233059803"",""facilityDetailNotes"":"""",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 09:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-005"",""bizparStatus"":""ACTIVE"",""bizparValue"":""BINDEX"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 09:42:39"",""modifiedBy"":""SYSTEM"",""modifiedDate"":""18-11-2019 10:44:21""},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-1574233068835"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:41"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-001-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ID CARD"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""05-11-2019 14:15:01"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",SYSTEM,2019-11-20 13:52:52,SYSTEM,2020-01-15 16:07:11,FAC-1574232914046,FACILITY - STAFF,"",/home/payroll.jpeg,ACTIVE,,,,,
220,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587120638202"",""facilityDetailNotes"":"""",""facilityDetailQty"":10,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""TERMDOC-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""DOKUMEN CEK TERMINASI PAYROLL"",""bizparCreationalDTO"":{""createdBy"":""EMP-000368"",""createdDate"":""17-04-2020 10:24:04"",""modifiedBy"":""EMP-000368"",""modifiedDate"":null},""bizparCategory"":""TERMINATION_DOCUMENT_TYPE""}}]",EMP-205,2020-04-17 06:59:56,SYSTEM,2020-04-17 10:50:38,FAC-1587106805211,Facility 20,"","",ACTIVE,STR-1581392129747,"[{""bizparKey"":""GRADE-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""3"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""},{""bizparKey"":""GRADE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""1"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}]","{""salaryStartFrom"":3.0E7,""salaryStartTo"":3.0E7,""ouid"":""OU-1581393725846"",""ouparentID"":""OU-1581393594723"",""oujobDescription"":""SKWU"",""ouhashChild"":true,""ougrade"":[{""bizparKey"":""GRADE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""1"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""},{""bizparKey"":""GRADE-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""3"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}],""oulevel"":{""bizparKey"":""LEVEL-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOMISARIS"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:02:03"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_LEVEL""},""ouposition"":{""bizparKey"":""LEVEL-001-SKWKU"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SEKRETARIS WAKIL KOMISARIS UTAMA"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:02:03"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_POSITION""}}",,
198,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1585191262664"",""facilityDetailNotes"":"""",""facilityDetailQty"":1,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 15:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-03-26 02:46:07,SYSTEM,2020-03-26 02:54:22,FAC-1585191242453,a,"","",INACTIVE,,,,,
102,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-001"",""facilityDetailNotes"":""Detail Notes"",""facilityDetailQty"":2,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM TIGA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:40"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}},{""facilityDetailID"":""FACDET-002"",""facilityDetailNotes"":""Detail Notes"",""facilityDetailQty"":3,""facilityType"":{""bizparKey"":""FACTYP-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:23:51"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-002-FACCAT-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""SERAGAM DUA STEL"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""19-08-2019 08:24:26"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",SYSTEM,2019-10-15 09:59:41,,,FAC-002,FACILITY NAME,FACILITY Notes,Facility Photo URL,ACTIVE,,,,,
217,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}","[{""facilityDetailID"":""FACDET-1587111254895"",""facilityDetailNotes"":"""",""facilityDetailQty"":12,""facilityType"":{""bizparKey"":""FACTYP-003"",""bizparStatus"":""ACTIVE"",""bizparValue"":""ATK"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""29-10-2019 16:39:03"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_TYPE""},""facilitycategory"":{""bizparKey"":""FACTYP-003-FACCAT-004"",""bizparStatus"":""ACTIVE"",""bizparValue"":""PERSONAL COMPUTER"",""bizparCreationalDTO"":{""createdBy"":""SYSTEM"",""createdDate"":""15-11-2019 16:42:39"",""modifiedBy"":null,""modifiedDate"":null},""bizparCategory"":""FACILITY_CATEGORY""}}]",EMP-205,2020-04-17 19:46:25,SYSTEM,2020-04-27 02:15:43,FAC-1587102471468,test,"","",INACTIVE,STR-1581392129747,"[{""bizparKey"":""GRADE-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""2"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}]","{""salaryStartFrom"":3.0E7,""salaryStartTo"":3.0E7,""ouid"":""OU-1581393769418"",""oulevel"":{""bizparKey"":""LEVEL-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""KOMISARIS"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:02:03"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_LEVEL""},""ouposition"":{""bizparKey"":""LEVEL-001-STKOM"",""bizparStatus"":""ACTIVE"",""bizparValue"":""STAFF KOMISARIS"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:02:03"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_POSITION""},""ouhashChild"":true,""ouparentID"":""OU-1581393686983"",""oujobDescription"":""SK"",""ougrade"":[{""bizparKey"":""GRADE-001"",""bizparStatus"":""ACTIVE"",""bizparValue"":""1"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""},{""bizparKey"":""GRADE-002"",""bizparStatus"":""ACTIVE"",""bizparValue"":""2"",""bizparCreationalDTO"":{""createdBy"":""EMP-205"",""createdDate"":""11-02-2020 17:42:21"",""modifiedBy"":""EMP-205"",""modifiedDate"":null},""bizparCategory"":""CORPORATE_GRADE""}]}",,
199,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-26 03:47:38,EMP-205,2020-03-26 03:53:54,FAC-1585194823327,B,"","",INACTIVE,,,,,
200,"{""esID"":""ES-001"",""esSubcoID"":""SUBCO-157301276280622"",""esName"":""PT TIGA DAYA DIGITAL INDONESIA""}",[],EMP-205,2020-03-26 03:47:38,EMP-205,2020-03-26 03:54:11,FAC-1585194839939,Q,"","",INACTIVE,,,,,
