id;bizparcategory;createdby;createddate;modifiedby;modifieddate;bizparkey;bizparstatus;bizparvalue
1744;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIB;ACTIVE;Executive Officer KCP Mangga Dua Arteri - JKT 
1745;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIC;ACTIVE;Executive Officer KCP Kebun Jeruk - JKT 
1746;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKID;ACTIVE;Executive Officer KCP Puri Indah - JKT 
1747;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIE;ACTIVE;Executive Officer KCP Taman Palem - JKT
1748;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIF;ACTIVE;Executive Officer KCP Green Ville - JKT 
1749;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKIG;ACTIVE;Executive Officer KC Artha Gading - JKT 
1750;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIH;ACTIVE;Executive Officer KCP Mangga Dua Harco - JKT
1751;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKII;ACTIVE;Executive Officer KCP Pluit - JKT 
1752;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIJ;ACTIVE;Executive Officer KCP Pantai Indah Kapuk - JKT 
1753;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIK;ACTIVE;Executive Officer KCP Kelapa Gading Boulevard - JKT
1754;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIL;ACTIVE;Executive Officer KCP Sunter - JKT 
1755;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-005-EOKIM;ACTIVE;Senior Officer KK Tzu Chi - PIK - JKT
1756;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-005-EOKIN;ACTIVE;Senior Officer KK City Home MOI - JKT
1757;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKIO;ACTIVE;Executive Officer KC Bogor - BGR 
1758;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIP;ACTIVE;Executive Officer KCP Cipanas - BGR
1759;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIQ;ACTIVE;Executive Officer KCP Cinere - JKT
1760;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIR;ACTIVE;Executive Officer KCP Depok - JKT 
1761;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKIT;ACTIVE;Executive Officer KC Cikarang - JKT 
1762;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIU;ACTIVE;Executive Officer KCP Karawang 
1763;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKIW;ACTIVE;Executive Officer KCP Subang - JKT
1764;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCLP;ACTIVE;Executive Officer KC Lampung                      
1765;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCAA;ACTIVE;Executive Officer KC Asia Afrika - BDG            
1766;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKCPBK;ACTIVE;Executive Officer KCP BKR - BDG                   
1767;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKCPSTB;ACTIVE;Executive Officer KCP Setiabudi - BDG             
1768;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKCPSDR;ACTIVE;Executive Officer KCP Sudirman Raya - BDG         
1769;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCGR;ACTIVE;Executive Officer KC Garut - BDG                  
1770;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCKRK;ACTIVE;Executive Officer KC Kartini - CRB                
1771;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKCPSY;ACTIVE;Executive Officer KCP Suryanegara - CRB           
1772;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCSL;ACTIVE;Executive Officer KC Solo                         
1773;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCPD;ACTIVE;Executive Officer KC Pandanaran - SMG             
1774;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKCPPL;ACTIVE;Executive Officer KCP Pemuda - SMG                
1775;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-004-EOKCB;ACTIVE;Executive Officer KCP Gang Besen - SMG                 
1776;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCSM;ACTIVE;Executive Officer KC Samarinda - KALTIM           
1777;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCBP;ACTIVE;Executive Officer KC Balikpapan                   
1778;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCPT;ACTIVE;Executive Officer KC Pontianak - KALBAR           
1779;CORPORATE_POSITION;SYSTEM;26/06/2019 17:09;SYSTEM;26/06/2019 17:09;LVL-003-EOKCBJ;ACTIVE;Executive Officer KC Banjarmasin - KALSEL         
1780;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCRJ;ACTIVE;Executive Officer KC Rivai - Palembang                    
1781;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCS;ACTIVE;Executive Officer KCP Sayangan - Palembang        
1782;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCJB;ACTIVE;Executive Officer KC Jambi                        
1783;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCPP;ACTIVE;Executive Officer KC Pangkal Pinang               
1784;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCBT;ACTIVE;Executive Officer KC Batam                        
1785;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPMB;ACTIVE;Executive Officer KCP Mahkota Batam Center - BTM  
1786;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCPB;ACTIVE;Executive Officer KC Pekanbaru                    
1787;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPRU;ACTIVE;Executive Officer KCP Riau - PBR                  
1788;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCPPM;ACTIVE;Executive Officer KC Pemuda - MDN                 
1789;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPST;ACTIVE;Executive Officer KCP Sutomo - MDN                
1790;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPCA;ACTIVE;Executive Officer KCP Cemara Asri - MDN           
1791;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPCR;ACTIVE;Executive Officer KCP Cirebon - MDN               
1792;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCSR;ACTIVE;Executive Officer KC Sam Ratulangi - MND          
1793;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPCM;ACTIVE;Executive Officer KCP Calaca - MND                
1794;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCBU;ACTIVE;Executive Officer KC Bitung                       
1795;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCKU;ACTIVE;Executive Officer KC Kupang                       
1796;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCTR;ACTIVE;Executive Officer KC Ternate                      
1797;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCDA;ACTIVE;Executive Officer KC Diponegoro - AMBON           
1798;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPMA;ACTIVE;Executive Officer KCP Mardika - AMBON             
1799;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPTL;ACTIVE;Executive Officer KCP Tual                        
1800;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCDB;ACTIVE;Executive Officer KC Diponegoro - BALI            
1801;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPKB;ACTIVE;Executive Officer KCP Kuta - BALI                 
1802;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCKD;ACTIVE;Executive Officer KC Kendari                      
1803;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCKR;ACTIVE;Executive Officer KC Karet - SBY                  
1804;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPPR;ACTIVE;Executive Officer KCP Prapen - SBY                
1805;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPIS;ACTIVE;Executive Officer KCP IR Soekarno - SBY           
1806;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPPA;ACTIVE;Executive Officer KCP Pasar Atom - SBY            
1807;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPHR;ACTIVE;Executive Officer KCP HR. Muhammad - SBY          
1808;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-EOKCAY;ACTIVE;Executive Officer KC Achmad Yani - MKS            
1809;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKCPVT;ACTIVE;Executive Officer KCP Veteran - MKS               
1810;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-001-DIRTDK;ACTIVE;Direktur Treasury & Korporasi 
1811;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-DDKKS;ACTIVE;Deputi Direktur Korporasi & Komersial 1            
1812;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKKS;ACTIVE;Executive Officer 1 Direktorat Korporasi & Komersial 1    
1813;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOKKS;ACTIVE;Senior Officer Korporasi & Komersial 1 Sub Direktorat 1           
1814;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-AOKKS;ACTIVE;Account Officer Korporasi & Komersial 1 Sub Direktorat 1               
1815;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKDS;ACTIVE;Executive Officer 2 Direktorat Korporasi & Komersial 1    
1816;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOKDS;ACTIVE;Senior Officer Korporasi & Komersial 1 Sub Direktorat 2          
1817;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-AOKKSD;ACTIVE;Account Officer Korporasi & Komersial 1 Sub Direktorat 2              
1818;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-DDKKD;ACTIVE;Deputi Direktur Korporasi dan Komersial 2
1819;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKKD;ACTIVE;Executive Officer 1 Direktorat Korporasi & Komersial 2   
1820;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOKKD;ACTIVE;Senior Officer Korporasi & Komersial 2 Sub Direktorat 1      
1821;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-AOKKD;ACTIVE;Account Officer Korporasi & Komersial 2 Sub Direktorat 1      
1822;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOKDK;ACTIVE;Executive Officer 2 Direktorat Korporasi & Komersial 2
1823;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOKDK;ACTIVE;Senior Officer Korporasi & Komersial 2 Sub Direktorat 2   
1824;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-AOKKDD;ACTIVE;Account Officer Korporasi & Komersial 2 Sub Direktorat 2   
1825;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-DDKKT;ACTIVE;Deputi Direktur Korporasi dan Komersial 3
1826;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EOSKT;ACTIVE;Executive Officer 1 Direktorat Korporasi & Komersial 3  
1827;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOSKT;ACTIVE;Senior Officer Korporasi & Komersial 3 Sub Direktorat 1       
1828;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-AOKKT;ACTIVE;Account Officer Korporasi & Komersial 3 Sub Direktorat 1          
1829;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EODKT;ACTIVE;Executive Officer 2 Direktorat Korporasi dan Komersial 3
1830;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SODKT;ACTIVE;Senior Officer Korporasi dan Komersial 3 Sub Direktorat 2      
1831;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-AOKKTD;ACTIVE;Account Officer Korporasi dan Komersial 3 Sub Direktorat 2            
1832;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-003-DDKBS;ACTIVE;Deputi Direktur Korporasi dan Komersial Bidang Supporting
1833;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-004-EODKS;ACTIVE;Executive Officer Korporasi & Komersial Bid.Supporting
1834;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOAPS;ACTIVE;Senior Officer Admin & Pelaporan Sub Dir Kor & Kom Bid. Supporting
1835;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-SAKBS;ACTIVE;Staff Admin Sub Dir Kor & Kom Bid. Supporting
1836;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-SPKBS;ACTIVE;Staff Pelaporan Sub Dir Kor & Kom Bid. Supporting
1837;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-005-SOABS;ACTIVE;Senior Officer Analis Sub Direktorat Korporasi dan Komersial Bid. Supporting
1838;CORPORATE_POSITION;SYSTEM;26/06/2019 17:10;SYSTEM;26/06/2019 17:10;LVL-006-SAKKBS;ACTIVE;Staff Analis Sub Direktorat Korporasi dan Komersial Bid. Supporting
1839;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-003-DDFIT;ACTIVE;Deputi Direktur FI Treasury
1840;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EODLR;ACTIVE;Executive Officer Dealing Room
1841;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SODLR;ACTIVE;Senior Officer Dealing Room
1842;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SDLRM;ACTIVE;Staff Dealing Room - FX Desk
1843;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-IRDSK;ACTIVE;Staff Dealing Room - IR Desk
1844;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STRAM;ACTIVE;Staff Dealing Room - Admin 
1845;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOTMU;ACTIVE;Executive Officer Treasury Marketing Unit
1846;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOTMU;ACTIVE;Senior Officer Treasury Marketing Unit
1847;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STMUT;ACTIVE;Staff Treasury Marketing Unit
1848;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOFIN;ACTIVE;Executive Officer Financial Institutions
1849;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOFIN;ACTIVE;Senior Officer Financial Institutions 
1850;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SFINS;ACTIVE;Staff Financial Institutions 
1851;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-001-DSKMR;ACTIVE;Direktur Kepatuhan & SKMR
1852;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SSKMR;ACTIVE;Sekertaris Direktur Kepatuhan & SKMR
1853;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-003-DDKTN;ACTIVE;Deputi Direktur Kepatuhan
1854;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOAAA;ACTIVE;Executive Officer Anti Fraud & APU-PPT
1855;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOAAA;ACTIVE;Senior Officer Anti Fraud & APU-PPT
1856;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SAFRD;ACTIVE;Staff Anti Fraud
1857;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STAPA;ACTIVE;Staff APU-PPT
1858;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOKPA;ACTIVE;Executive Officer Kepatuhan Kredit 
1859;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKPK;ACTIVE;Senior Officer Kepatuhan Kredit
1860;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKDT;ACTIVE;Staff Kepatuhan Kredit
1861;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOKPO;ACTIVE;Executive Officer Kepatuhan Operasi
1862;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOPMTO;ACTIVE;Senior Officer Pemantau Operasional
1863;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SPOPS;ACTIVE;Staf Pemantau Operasional
1864;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOKKRT;ACTIVE;Executive Officer Kontrol Kredit
1865;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKS;ACTIVE;Senior Officer Kontrol Kredit
1866;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STKKR;ACTIVE;Staff Kontrol Kredit
1867;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOKTRLO;ACTIVE;Executive Officer Kontrol Operasi
1868;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKA;ACTIVE;Senior Officer Kontrol 1
1869;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT1;ACTIVE;Staff Kontrol 1
1870;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKB;ACTIVE;Senior Officer Kontrol 2
1871;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT2;ACTIVE;Staff Kontrol 2
1872;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKC;ACTIVE;Senior Officer Kontrol 3
1873;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT3;ACTIVE;Staff Kontrol 3
1874;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKD;ACTIVE;Senior Officer Kontrol 4
1875;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT4;ACTIVE;Staff Kontrol 4
1876;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKE;ACTIVE;Senior Officer Kontrol 5
1877;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT5;ACTIVE;Staff Kontrol 5
1878;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKF;ACTIVE;Senior Officer Kontrol 6
1879;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT6;ACTIVE;Staff Kontrol 6
1880;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKG;ACTIVE;Senior Officer Kontrol 7
1881;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT7;ACTIVE;Staff Kontrol 7
1882;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKH;ACTIVE;Senior Officer Kontrol 8
1883;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SKKT8;ACTIVE;Staff Kontrol 8
1884;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKI;ACTIVE;Senior Officer Kontrol Luar Kota 1
1885;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STKLK1;ACTIVE;Staff Kontrol Luar Kota 1
1886;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKJ;ACTIVE;Senior Officer Kontrol Luar Kota 2
1887;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STKLK2;ACTIVE;Staff Kontrol Luar Kota 2
1888;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKK;ACTIVE;Senior Officer Kontrol Luar Kota 3
1889;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STKLK3;ACTIVE;Staff Kontrol Luar Kota 3
1890;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKL;ACTIVE;Senior Officer Kontrol Luar Kota 4
1891;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STKLK4;ACTIVE;Staff Kontrol Luar Kota 4
1892;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOKTLKM;ACTIVE;Senior Officer Kontrol Luar Kota 5
1893;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-STKLK5;ACTIVE;Staff Kontrol Luar Kota 5
1894;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-003-DDRKDT;ACTIVE;Deputi Direktur SKMR Kredit
1895;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-004-EOMPRK;ACTIVE;Executive Officer Pengukuran Risiko Kredit
1896;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-005-SOPKT;ACTIVE;Senior Officer Pengukuran Risiko Kredit
1897;CORPORATE_POSITION;SYSTEM;26/06/2019 17:11;SYSTEM;26/06/2019 17:11;LVL-006-SPRKRT;ACTIVE;Staff Pengukuran Risiko Kredit
