"id","bizparcategory","createdby","createddate","modifiedby","modifieddate","bizparkey","bizparstatus","bizparvalue"
2646,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOLIK,ACTIVE,Executive Officer Litigasi Kredit                 
2647,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOLIK,ACTIVE,Senior Officer Litigasi Kredit                    
2648,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STLIK,ACTIVE,Staff Litigasi Kredit                             
2649,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKLIK,ACTIVE,Staff Khusus Litigasi Kredit                      
2650,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDRDP,ACTIVE,Deputi Direktur Remedial & Penagihan              
2651,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOREM,ACTIVE,Executive Officer Remedial                        
2652,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOREM,ACTIVE,Senior Officer Remedial                           
2653,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STREM,ACTIVE,Staff Remedial                                    
2654,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOMIC,ACTIVE,Executive Officer Mikro Collection                
2655,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOMIC,ACTIVE,Senior Officer Mikro Collection                   
2656,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STMIC,ACTIVE,Staff Mikro Collection                            
2657,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOREC,ACTIVE,Executive Officer Retail Collection               
2658,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SORTC,ACTIVE,Senior Officer Retail Collection                  
2659,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STRTCK,ACTIVE,Staff Retail Collection                           
2660,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOKCL,ACTIVE,Executive Officer KUR Collection                  
2661,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOKUC,ACTIVE,Senior Officer KUR Collection                     
2662,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STKCOL,ACTIVE,Staff KUR Collection                              
2663,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STMIB1,ACTIVE,Staff Mikro Bisnis 1                              
2664,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STMIB2,ACTIVE,Staff Mikro Bisnis 2                              
2665,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STMIB3,ACTIVE,Staff Mikro Bisnis 3                              
2666,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKRDP,ACTIVE,Staff Khusus Remedial & Penagihan                 
2667,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDSDR,ACTIVE,Deputi Direktur SAM & Restrukturisasi             
2668,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOSDR,ACTIVE,Executive Officer SAM & Rekstrukturisasi          
2669,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOSRT,ACTIVE,Senior Officer SAM & Rekstrukturisasi             
2670,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKSDR,ACTIVE,Staff Khusus SAM & Restrukturisasi                
2671,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-SEKDKS,ACTIVE,Sekretaris Direktur Kepatuhan & SKMR              
2672,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDKPT,ACTIVE,Deputi Direktur Kepatuhan                         
2673,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOKEK,ACTIVE,Executive Officer Kepatuhan Kredit                
2674,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOKPK,ACTIVE,Senior Officer Kepatuhan Kredit                   
2675,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STRVKR,ACTIVE,Staff Review Kredit                               
2676,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPPO,ACTIVE,Staff Pemantau Pemeriksaan OJK                    
2677,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOKPO,ACTIVE,Executive Officer Kepatuhan Operasi               
2678,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOKOP,ACTIVE,Senior Officer Kepatuhan Operasi                  
2679,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPSR,ACTIVE,Staff Pemantau & Sosialisasi Regulasi             
2680,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKKEP,ACTIVE,Staff Khusus Kepatuhan                            
2681,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDAPA,ACTIVE,Deputi Direktur Anti Penipuan dan APUPPT          
2682,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOAPP,ACTIVE,Executive Officer APU-PPT                         
2683,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOAPP,ACTIVE,Senior Officer APU-PPT                            
2684,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STOPS,ACTIVE,"Staff Oprs, Pelaporan dan Sosialisasi APU & PPT   "
2685,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOAFR,ACTIVE,Executive Officer Anti Fraud                      
2686,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOAPF,ACTIVE,Senior Officer Anti Fraud                         
2687,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPSDI,ACTIVE,"Staff Oprs Pemantau, Det Invest & Pelap anti Fraud"
2688,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STESP,ACTIVE,"Staff Evaluasi, Sosialisasi & Penc. anti Fraud    "
2689,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKAP,ACTIVE,Staff Khusus Anti Penipuan dan APUPPT             
2690,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOAPA,ACTIVE,Executive Officer APU-PPT & AML-CTF               
2691,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOAPA,ACTIVE,Senior Officer APU-PPT & AML-CTF                  
2692,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STAPA,ACTIVE,Staff APU-PPT & AML-CTF                           
2693,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDRSK,ACTIVE,Deputi Direktur Risiko Kredit                     
2694,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOTRK,ACTIVE,Executive Officer Tinjauan Risiko Kredit          
2695,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOTRK,ACTIVE,Senior Officer Tinjauan Risiko Kredit             
2696,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STTRK,ACTIVE,Staff Tinjauan Risiko Kredit                      
2697,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOMPR,ACTIVE,Executive Officer Manaj Pengukuran Risiko Kredit  
2698,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOMPR,ACTIVE,Senior Officer Manaj Pengukuran Risiko Kredit     
2699,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPRK,ACTIVE,Staff Pengukuran Risiko Kredit                    
2700,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKRK,ACTIVE,Staff Khusus Risiko Kredit                        
2701,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDNRS,ACTIVE,Deputi Direktur Non-Risiko Kredit                 
2702,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EORPL,ACTIVE,Executive Officer Risiko Pasar dan Likuiditas     
2703,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SORPL,ACTIVE,Senior Officer Risiko Pasar dan Likuiditas        
2704,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSRP,ACTIVE,Staff SKMR Risiko Pasar                           
2705,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSRL,ACTIVE,Staff SKMR Risiko Likuiditas                      
2706,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOROT,ACTIVE,Executive Officer Risiko Operasi & TI             
2707,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOROT,ACTIVE,Senior Officer Risiko Operasi & TI                
2708,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STRTI,ACTIVE,Staff SKMR Risiko Teknologi Informasi             
2709,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSRO,ACTIVE,Staff SKMR Risiko Operasional & Lainnya           
2710,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-STKNRK,ACTIVE,Staff Khusus Non Risiko Kredit                    
2711,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-001-DROAK,ACTIVE,"Direktur Operasional, Adm Kredit & Kontrol Keu    "
2712,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-SEKDO,ACTIVE,"Sekr. Direktur Operasional, Adm Kredit & Kontrol Keuangan"
2713,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-002-DDOPR,ACTIVE,Deputi Direktur Operasi
2714,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOTRE,ACTIVE,Executive Officer Tresuri Oprs dan Ekspor-Impor   
2715,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOEXI,ACTIVE,Senior Officer Exim                               
2716,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STEXIM,ACTIVE,Staff Exim                                        
2717,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SORETT,ACTIVE,Senior Officer Remittance                         
2718,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STRETT,ACTIVE,Staff Remittance                                  
2719,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSVS,ACTIVE,Staff SVS & Testkey                               
2720,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOTROP,ACTIVE,Senior Officer Trops                              
2721,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STTROP,ACTIVE,Staff Trops                                       
2722,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOPOP,ACTIVE,Executive Officer Pendukung Operasi               
2723,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SORTG,ACTIVE,Senior Officer RTGS                               
2724,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STRTGS,ACTIVE,Staff RTGS                                        
2725,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOSKN,ACTIVE,Senior Officer SKN                                
2726,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSKN,ACTIVE,Staff SKN                                         
2727,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOUKS,ACTIVE,Senior Officer UKS                                
2728,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-006-HDTLU,ACTIVE,Head Teller UKS                                   
2729,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STUKN,ACTIVE,Staff UKS                                         
2730,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SONOC,ACTIVE,Senior Officer NOC                                
2731,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STNOC,ACTIVE,Staff NOC                                         
2732,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOMPN,ACTIVE,Senior Officer MPN-PP                             
2733,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STMPN,ACTIVE,Staff MPN-PP                                      
2734,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOATM,ACTIVE,Senior Officer ATM Ops                            
2735,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STATO,ACTIVE,Staff ATM Ops                                     
2736,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOSDP,ACTIVE,Executive Officer Sentra Deposito & Pinjaman      
2737,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOKTT,ACTIVE,Senior Officer KTTD                               
2738,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STKTT,ACTIVE,Staff KTTD                                        
2739,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOPSO,ACTIVE,Senior Officer Pembinaan Sentra Ops 1             
2740,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPSO1,ACTIVE,Staff Pembinaan Sentra Ops 1                      
2741,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SODPS,ACTIVE,Senior Officer Deposito                           
2742,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STDEP,ACTIVE,Staff Deposito                                    
2743,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOPNJ,ACTIVE,Senior Officer Pinjaman                           
2744,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPIN,ACTIVE,Staff Pinjaman                                    
2745,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOSDP,ACTIVE,Senior Officer Sentra Deposito & Pinjaman         
2746,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSDP,ACTIVE,Staff Sentra Deposito & Pinjaman                  
2747,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-005-EOSOC,ACTIVE,Executive Officer Sentra Operasi Cabang           
2748,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOSOP2,ACTIVE,Seniof Officer Sentra Operasi 2                   
2749,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STKLR,ACTIVE,Staff Kliring                                     
2750,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOUMM,ACTIVE,Senior Officer umum                               
2751,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STUMM,ACTIVE,Staff Umum                                        
2752,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOPLP,ACTIVE,Senior Officer Pelaporan                          
2753,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STPLP,ACTIVE,Staff Pelaporan                                   
2754,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOSRS,ACTIVE,Senior Officer SKN dan RTGS Sentra                
2755,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STBOK,ACTIVE,Staff Back Office Kantor Layanan                  
2756,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRB,ACTIVE,Senior Officer Operasi Bandung                    
2757,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNUPB,ACTIVE,Kepala Unit Umum dan Pelaporan Bandung            
2758,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNPSB,ACTIVE,Kepala Unit Pinjaman Sentra Bandung               
2759,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSOB,ACTIVE,Staff Sentra Operasi Bandung                      
2760,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRC,ACTIVE,Senior Officer Operasi Cirebon                    
2761,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNPSC,ACTIVE,Kepala Unit Pelaporan Sentra Cirebon              
2762,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNPSCR,ACTIVE,Kepala Unit Pinjaman Sentra Cirebon               
2763,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOSC,ACTIVE,Kepala Unit Operasional Sentra Cirebon            
2764,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSOC,ACTIVE,Staff Sentra Operasi Cirebon                      
2765,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STBOKC,ACTIVE,Staff Back Office Kantor Layanan Cirebon          
2766,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRG,ACTIVE,Senior Officer Operasi Garut                      
2767,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOSG,ACTIVE,Kepala Unit Operasional Sentra Garut              
2768,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSTG,ACTIVE,Staff Sentra Garut                                
2769,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRS,ACTIVE,Senior Officer Operasi Semarang                   
2770,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNUPSS,ACTIVE,Kepala Unit Umum dan Pelaporan Sentra Semarang    
2771,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOSS,ACTIVE,Kepala Unit Operasional Sentra Semarang           
2772,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSTS,ACTIVE,Staff Sentra Semarang                             
2773,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRSL,ACTIVE,Senior Officer Operasi Solo                       
2774,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-STSSL,ACTIVE,Staff Sentra Solo                                 
2775,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRSB,ACTIVE,Senior Officer Operasi Surabaya                   
2776,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOSSB,ACTIVE,Kepala Unit Operasi Sentra Surabaya               
2777,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNUPSR,ACTIVE,Kepala Unit Umum dan Pelaporan Sentra Surabaya    
2778,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSSB,ACTIVE,Staff Sentra Surabaya                             
2779,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRA,ACTIVE,Senior Officer Operasi Ambon                      
2780,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOPA,ACTIVE,Kepala Unit Operasi Ambon                         
2781,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSSA,ACTIVE,Staff Sentra Ambon                                
2782,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRD,ACTIVE,Senior Officer Operasi Denpasar                   
2783,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOPD,ACTIVE,Kepala Unit Operasi Denpasar                      
2784,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSSD,ACTIVE,Staff Sentra Denpasar                             
2785,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRBL,ACTIVE,Senior Officer Operasi Balikpapan                 
2786,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSBL,ACTIVE,Staff Sentra Balikpapan                           
2787,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRBJ,ACTIVE,Senior Officer Operasi Banjarmasin                
2788,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSBJ,ACTIVE,Staff Sentra Banjarmasin                          
2789,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRBT,ACTIVE,Senior Officer Operasi Batam                      
2790,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOPB,ACTIVE,Kepala Unit Operasi Batam                         
2791,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSBT,ACTIVE,Staff Sentra Batam                                
2792,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRBR,ACTIVE,Senior Officer Operasi Berau                      
2793,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSBR,ACTIVE,Staff Sentra Berau                                
2794,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRBU,ACTIVE,Senior Officer Operasi Bitung                     
2795,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-007-KNOPBT,ACTIVE,Kepala Unit Operasi Bitung                        
2796,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSBN,ACTIVE,Staff Sentra Bitung                               
2797,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-004-SOOPRJA,ACTIVE,Senior Officer Operasi Jambi                      
2798,CORPORATE_POSITION,EMP-205,2020-01-19 14:45:07,SYSTEM,2020-01-15 17:43:12,LVL-008-STSJB,ACTIVE,Staff Sentra Jambi                                
